一		一
もので	「そこがさ,世の中は,妙な	あるからね」
自分の		好いている
好いている	自分の	人の
人の	好いている	悪口などは
悪口などは	人の	あるからね」
殊更		云って
云って	殊更	見る
見る	云って	事も
事も	見る	あるからね」
あるからね」	もので,悪口などは,事も	あるからね」
「そんな		奴が
愚な		奴が
奴が	「そんな,愚な	いる
どこの		国に
国に	どこの	いる
いる	奴が,国に	ものか」と
ものか」と	いる	ない
主人は		ない
斯様な		人情の
人情の	斯様な	機微に
機微に	人情の	立ち入った
立ち入った	機微に	事を
事を	立ち入った	云われても
云われても	事を	ない
頓と		感じが
感じが	頓と	ない
ない	ものか」と,主人は,云われても,感じが	ない
「その		奴が
愚な		奴が
奴が	「その,愚な	あるから
随分		あるから
世の中にゃ		あるから
あるから	奴が,随分,世の中にゃ	ない
仕方が		ない
ない	あるから,仕方が	ない
現に		解釈しているのさ
金田の		妻君も
妻君も	金田の	解釈しているのさ
そう		解釈しているのさ
解釈しているのさ	現に,妻君も,そう	解釈しているのさ
戸惑いを		した
した	戸惑いを	糸瓜のようだなんて
糸瓜のようだなんて	した	云いますから
時々		云いますから
寒月さんの		悪口を
悪口を	寒月さんの	云いますから
云いますから	糸瓜のようだなんて,時々,悪口を	相違ありませんと」
よっぽど		相違ありませんと」
心の		中では
中では	心の	相違ありませんと」
思ってるに		相違ありませんと」
相違ありませんと」	云いますから,よっぽど,中では,思ってるに	相違ありませんと」
　主人は		ものだから
この		解釈を
不可思議な		解釈を
解釈を	この,不可思議な	聞いて
聞いて	解釈を	ものだから
あまり		思い掛けない
思い掛けない	あまり	ものだから
ものだから	　主人は,聞いて,思い掛けない	見つめている
眼を		丸くして
丸くして	眼を	見つめている
返答も		せず
せず	返答も	見つめている
鈴木君の		顔を
顔を	鈴木君の	見つめている
大道易者のように		見つめている
眤と		見つめている
見つめている	ものだから,丸くして,せず,顔を,大道易者のように,眤と	見つめている
鈴木君は		移す
こいつ		様子では
この		様子では
様子では	こいつ,この	移す
ことに		よると
よると	ことに	見えて
やり損なうなと		づいたと
疳		づいたと
づいたと	やり損なうなと,疳	見えて
見えて	よると,づいたと	移す
主人にも		出来そうな
判断の		出来そうな
出来そうな	主人にも,判断の	方面へと
方面へと	出来そうな	移す
話頭を		移す
移す	鈴木君は,様子では,見えて,方面へと,話頭を	移す
「君		考えても
考えても	「君	分るじゃないか
分るじゃないか	考えても	やれるだろうじゃないか
あれだけの		財産が
財産が	あれだけの	あって
あって	財産が	器量なら
あれだけの		器量なら
器量なら	あって,あれだけの	やれるだろうじゃないか
どこへだって		やれるだろうじゃないか
相応の		家へ
家へ	相応の	やれるだろうじゃないか
やれるだろうじゃないか	分るじゃないか,器量なら,どこへだって,家へ	やれるだろうじゃないか
寒月だって		えらいかも知れんが
えらいかも知れんが	寒月だって	失礼かも知れない
身分から		云っちゃ
云や		——いや身分と
——いや身分と	云や	云っちゃ
云っちゃ	身分から,——いや身分と	失礼かも知れない
失礼かも知れない	えらいかも知れんが,云っちゃ	失礼かも知れない
——財産と		云う
云う	——財産と	点から
点から	云う	釣り合わんのだからね
云や		まあ
まあ	云や	釣り合わんのだからね
だれが		見たって
見たって	だれが	釣り合わんのだからね
釣り合わんのだからね	点から,まあ,見たって	釣り合わんのだからね
それを		出張するくらい
僕が		出張するくらい
わざわざ		出張するくらい
出張するくらい	それを,僕が,わざわざ	揉んでるのは
両親が		揉んでるのは
気を		揉んでるのは
揉んでるのは	出張するくらい,両親が,気を	事じゃあないか」と
本人が		事じゃあないか」と
寒月君に		あるからの
意が		あるからの
あるからの	寒月君に,意が	事じゃあないか」と
事じゃあないか」と	揉んでるのは,本人が,あるからの	与える
鈴木君は		与える
なかなか		うまい
うまい	なかなか	理窟を
理窟を	うまい	つけて
つけて	理窟を	与える
説明を		与える
与える	事じゃあないか」と,鈴木君は,つけて,説明を	与える
今度は		出来たらしいので
主人にも		出来たらしいので
納得が		出来たらしいので
出来たらしいので	今度は,主人にも,納得が	安心したが
ようやく		安心したが
安心したが	出来たらしいので,ようやく	あるから
こんな		ところに
ところに	こんな	まごまごしているとまた
まごまごしているとまた	ところに	喰う
吶喊を		喰う
喰う	まごまごしているとまた,吶喊を	危険が
危険が	喰う	あるから
あるから	安心したが,危険が	進めて
早く		話しの
話しの	早く	歩を
歩を	話しの	進めて
進めて	あるから,歩を	心付いた
一刻も		早く
早く	一刻も	完うする方が
使命を		完うする方が
完うする方が	早く,使命を	心付いた
万全の		策と
策と	万全の	心付いた
心付いた	進めて,完うする方が,策と	心付いた
「それでね		「それでね
今		云う
云う	今	通りの
通りの	云う	訳であるから
訳であるから	通りの	いかん
先方で		云うには
云うには	先方で	いらんから
何も		いらんから
金銭や		財産は
財産は	金銭や	いらんから
いらんから	云うには,何も,財産は	欲しい——資格と
その		代り当人に
代り当人に	その	附属した
附属した	代り当人に	資格が
資格が	附属した	欲しい——資格と
欲しい——資格と	いらんから,資格が	云うと
云うと	欲しい——資格と	いかん
まあ		肩書だね
肩書だね	まあ	次第じゃない——
——博士に		なったら
なったら	——博士に	やってもいいなんて
やってもいいなんて	なったら	威張ってる
威張ってる	やってもいいなんて	次第じゃない——
次第じゃない——	肩書だね,威張ってる	誤解しちゃ
誤解しちゃ	次第じゃない——	いかん
いかん	訳であるから,云うと,誤解しちゃ	いかん
せんだって		来た
細君の		来た
来た	せんだって,細君の	時は
時は	来た	悪いのじゃない
迷亭君が		いて
いて	迷亭君が	云う
妙な		事ばかり
事ばかり	妙な	云う
云う	いて,事ばかり	ものだから——いえ
ものだから——いえ	云う	悪いのじゃない
君が		悪いのじゃない
悪いのじゃない	時は,ものだから——いえ,君が	悪いのじゃない
細君も		賞めていたよ
君の		事を
事を	君の	賞めていたよ
御世辞の		ない
ない	御世辞の	方だと
正直な		方だと
いい		方だと
方だと	ない,正直な,いい	賞めていたよ
賞めていたよ	細君も,事を,方だと	賞めていたよ
全く		わるかった
迷亭君が		わるかった
わるかった	全く,迷亭君が	んだろう
んだろう	わるかった	んだろう
——		云うんだがね
それでさ本人が		なってくれれば
博士にでも		なってくれれば
なってくれれば	それでさ本人が,博士にでも	広い
先方でも		対して
世間へ		対して
対して	先方でも,世間へ	広い
肩身が		広い
広い	なってくれれば,対して,肩身が	あると
面目が		あると
あると	広い,面目が	云うんだがね
云うんだがね	——,あると	行くまいか
どうだろう		行くまいか
近々の		行くまいか
内水島君は		行くまいか
博士論文でも		呈出して
呈出して	博士論文でも	受けるような
博士の		学位を
学位を	博士の	受けるような
受けるような	呈出して,学位を	運びには
運びには	受けるような	行くまいか
行くまいか	云うんだがね,どうだろう,近々の,内水島君は,運びには	行くまいか
なあに——		金田だけなら
金田だけなら	なあに——	いらんのさ
博士も		学士も
学士も	博士も	いらんのさ
いらんのさ	金田だけなら,学士も	あるとね
ただ		云う
世間と		云う
云う	ただ,世間と	者が
者が	云う	あるとね
あるとね	いらんのさ,者が	行かんからな」
そう		行かんからな」
手軽にも		行かんからな」
行かんからな」	あるとね,そう,手軽にも	行かんからな」
　		思われて来る
こう		云われて
云われて	こう	見ると
見ると	云われて	思われて来る
先方で		請求するのも
博士を		請求するのも
請求するのも	先方で,博士を	思われて来る
あながち		無理でもないように
無理でもないように	あながち	思われて来る
思われて来る	　,見ると,請求するのも,無理でもないように	思われて来る
無理ではないように		思われて来れば
思われて来れば	無理ではないように	してやりたくなる
鈴木君の		依頼通りに
依頼通りに	鈴木君の	してやりたくなる
してやりたくなる	思われて来れば,依頼通りに	してやりたくなる
主人を		活かすのも
活かすのも	主人を	殺すのも
殺すのも	活かすのも	ままである
鈴木君の		意の
意の	鈴木君の	ままである
ままである	殺すのも,意の	ままである
なるほど主人は		男だ
単純で		正直な
正直な	単純で	男だ
男だ	なるほど主人は,正直な	男だ
「それじゃ		見よう
今度		来たら
寒月が		来たら
来たら	今度,寒月が	見よう
博士論文を		かくように
かくように	博士論文を	見よう
僕から		勧めて
勧めて	僕から	見よう
見よう	「それじゃ,来たら,かくように,勧めて	見よう
しかし		いかんからな」
当人が		貰う
金田の		娘を
娘を	金田の	貰う
貰う	当人が,娘を	つもりかどうだかそれから
つもりかどうだかそれから	貰う	見なくちゃ
まず		正して
問い		正して
正して	まず,問い	見なくちゃ
見なくちゃ	つもりかどうだかそれから,正して	いかんからな」
いかんからな」	しかし,見なくちゃ	いかんからな」
「問い正すなんて		ものじゃない
君		して
そんな		事を
角張った		事を
事を	そんな,角張った	して
して	君,事を	纏まる
物が		纏まる
纏まる	して,物が	ものじゃない
ものじゃない	「問い正すなんて,纏まる	ものじゃない
やっぱり		近道だよ」
普通の		談話の
談話の	普通の	際に
際に	談話の	引いて
それとなく		引いて
気を		引いて
引いて	際に,それとなく,気を	見るのが
見るのが	引いて	近道だよ」
一番		近道だよ」
近道だよ」	やっぱり,見るのが,一番	近道だよ」
「気を		引いて
引いて	「気を	見る？
見る？	引いて	見る？
」		」
「うん		知れん
気を		引くと
引くと	気を	云うと
云うと	引くと	あるかも
語弊が		あるかも
あるかも	云うと,語弊が	知れん
知れん	「うん,あるかも	知れん
——		引かんでもね
なに気を		引かんでもね
引かんでもね	——,なに気を	引かんでもね
話しを		していると
していると	話しを	自然分る
自然分る	していると	もんだよ」
もんだよ」	自然分る	もんだよ」
「君にゃ		分るかも
分るかも	「君にゃ	知れんが
知れんが	分るかも	分らん」
僕にゃ		聞かん
判然と		聞かん
聞かん	僕にゃ,判然と	事は
事は	聞かん	分らん」
分らん」	知れんが,事は	分らん」
「分らなけりゃ		好いさ
まあ		好いさ
好いさ	「分らなけりゃ,まあ	好いさ
しかし		思う
迷亭君		見たように
見たように	迷亭君	入れて
余計な		茶々を
茶々を	余計な	入れて
入れて	見たように,茶々を	打ち
打ち	入れて	壊わすのは
壊わすのは	打ち	善くないと
善くないと	壊わすのは	思う
思う	しかし,善くないと	思う
仮令		勧めないまでも
勧めないまでも	仮令	ものだからね
こんな		事は
事は	こんな	ものだからね
本人の		随意に
随意に	本人の	すべきはずの
すべきはずの	随意に	ものだからね
ものだからね	勧めないまでも,事は,すべきはずの	ものだからね
今度寒月君が		来たら
来たら	今度寒月君が	しないようにしてくれ
なるべく		しないようにしてくれ
どうか		しないようにしてくれ
邪魔を		しないようにしてくれ
しないようにしてくれ	来たら,なるべく,どうか,邪魔を	給え
給え	しないようにしてくれ	給え
——いえ		事さ
君の		事じゃない
事じゃない	君の	事さ
あの		迷亭君の
迷亭君の	あの	事さ
事さ	——いえ,事じゃない,迷亭君の	事さ
あの		男の
男の	あの	口に
口に	男の	かかると
かかると	口に	助かりっこないんだから」と
到底		助かりっこないんだから」と
助かりっこないんだから」と	かかると,到底	きいていると
主人の		代理に
代理に	主人の	きいていると
迷亭の		悪口を
悪口を	迷亭の	きいていると
きいていると	助かりっこないんだから」と,代理に,悪口を	舞い込んで来る
噂を		すれば
すれば	噂を	舞い込んで来る
陰の		喩に
喩に	陰の	洩れず
洩れず	喩に	舞い込んで来る
迷亭先生例のごとく		乗じて
勝手口から		乗じて
飄然と		春風に
春風に	飄然と	乗じて
乗じて	迷亭先生例のごとく,勝手口から,春風に	舞い込んで来る
舞い込んで来る	きいていると,すれば,洩れず,乗じて	舞い込んで来る
「いやー珍客だね		「いやー珍客だね
僕のような		狎客に
狎客に	僕のような	なると
なると	狎客に	いかん
苦沙弥は		いかん
とかく		粗略に
粗略に	とかく	したがって
したがって	粗略に	いかん
いかん	なると,苦沙弥は,したがって	いかん
何でも		限る
苦沙弥の		うちへは
うちへは	苦沙弥の	限る
十年に		一遍くらい
一遍くらい	十年に	くるに
くるに	一遍くらい	限る
限る	何でも,うちへは,くるに	限る
この		菓子は
菓子は	この	上等じゃないか」と
いつもより		上等じゃないか」と
上等じゃないか」と	菓子は,いつもより	頬張る
藤村の		羊羹を
羊羹を	藤村の	頬張る
無雑作に		頬張る
頬張る	上等じゃないか」と,羊羹を,無雑作に	頬張る
鈴木君は		もじもじしている
もじもじしている	鈴木君は	もじもじしている
主人は		にやにやしている
にやにやしている	主人は	にやにやしている
迷亭は		もがさしている
口をもが		もがさしている
もがさしている	迷亭は,口をもが	もがさしている
吾輩は		思った
この		瞬時の
瞬時の	この	光景を
光景を	瞬時の	拝見して
椽側から		拝見して
拝見して	光景を,椽側から	云う
無言劇と		云う
云う	拝見して,無言劇と	ものは
ものは	云う	成立し得ると
優に		成立し得ると
成立し得ると	ものは,優に	思った
思った	吾輩は,成立し得ると	思った
禅家で		やるのが
無言の		問答を
問答を	無言の	やるのが
やるのが	禅家で,問答を	以心伝心であるなら
以心伝心であるなら	やるのが	幕である
この		無言の
無言の	この	芝居も
芝居も	無言の	明かに
明かに	芝居も	幕である
以心伝心の		幕である
幕である	以心伝心であるなら,明かに,以心伝心の	幕である
すこぶる		短
短	すこぶる	かいけれども
かいけれども	短	幕である
すこぶる		鋭どい
鋭どい	すこぶる	幕である
幕である	かいけれども,鋭どい	幕である
「君は		一生旅烏かと
一生旅烏かと	「君は	思ってたら
思ってたら	一生旅烏かと	舞い戻ったね
いつの間にか		舞い戻ったね
舞い戻ったね	思ってたら,いつの間にか	舞い戻ったね
長生は		したい
したい	長生は	もんだな
もんだな	したい	もんだな
どんな		僥倖に
僥倖に	どんな	廻り合わんとも
廻り合わんとも	僥倖に	限らんからね」と
限らんからね」と	廻り合わんとも	知らぬ
迷亭は		知らぬ
鈴木君に対しても		云う
主人に対するごとく		云う
毫も		云う
遠慮と		云う
云う	鈴木君に対しても,主人に対するごとく,毫も,遠慮と	事を
事を	云う	知らぬ
知らぬ	限らんからね」と,迷亭は,事を	知らぬ
いかに		逢わなければ
自炊の		仲間でも
仲間でも	自炊の	逢わなければ
十年も		逢わなければ
逢わなければ	いかに,仲間でも,十年も	ものだが
何となく		ものだが
気の		おける
おける	気の	ものだが
ものだが	逢わなければ,何となく,おける	つかぬ
迷亭君に		限って
限って	迷亭君に	見えぬのは
そんな		素
素	そんな	振も
振も	素	見えぬのは
見えぬのは	限って,振も	つかぬ
えらいのだか		馬鹿なのか
馬鹿なのか	えらいのだか	つかぬ
ちょっと		つかぬ
見当が		つかぬ
つかぬ	ものだが,見えぬのは,馬鹿なのか,ちょっと,見当が	つかぬ
「可哀そうに		馬鹿にした
そんなに		馬鹿にした
馬鹿にした	「可哀そうに,そんなに	ものでもない」と
ものでもない」と	馬鹿にした	したが
鈴木君は		したが
当らず障らずの		返事は
返事は	当らず障らずの	したが
したが	ものでもない」と,鈴木君は,返事は	いじっている
何となく		落ちつきかねて
落ちつきかねて	何となく	いじっている
例の		金鎖を
金鎖を	例の	いじっている
神経的に		いじっている
いじっている	したが,落ちつきかねて,金鎖を,神経的に	いじっている
「君電気鉄道へ		乗ったか」と
乗ったか」と	「君電気鉄道へ	発する
主人は		発する
突然		発する
鈴木君に対して		発する
奇問を		発する
発する	乗ったか」と,主人は,突然,鈴木君に対して,奇問を	発する
「今日は		ものだ
諸君から		ひやかされに
ひやかされに	諸君から	来たような
来たような	ひやかされに	ものだ
ものだ	「今日は,来たような	ものだ
なんぼ		田舎者だって——
田舎者だって——	なんぼ	持ってるよ」
これでも		持ってるよ」
街鉄を		持ってるよ」
六十株		持ってるよ」
持ってるよ」	田舎者だって——,これでも,街鉄を,六十株	持ってるよ」
「そりゃ		出来ないな
馬鹿に		出来ないな
出来ないな	「そりゃ,馬鹿に	出来ないな
僕は		持っていたが
八百八十八株半		持っていたが
持っていたが	僕は,八百八十八株半	ない
惜しい		事に
事に	惜しい	喰ってしまって
大方虫が		喰ってしまって
喰ってしまって	事に,大方虫が	ない
今じゃ		ない
半株ばかりしか		ない
ない	持っていたが,喰ってしまって,今じゃ,半株ばかりしか	ない
もう少し		早く
早く	もう少し	出てくれば
君が		出てくれば
東京へ		出てくれば
出てくれば	早く,君が,東京へ	した」
虫の		喰わない
喰わない	虫の	ところを
ところを	喰わない	やる
十株ばかり		やる
やる	ところを,十株ばかり	ところだったが
ところだったが	やる	した」
惜しい		事を
事を	惜しい	した」
した」	出てくれば,ところだったが,事を	した」
「相変らず		悪るい
口が		悪るい
悪るい	「相変らず,口が	悪るい
しかし		高くなるばかりだから」
冗談は		高くなるばかりだから」
冗談として		高くなるばかりだから」
ああ		云う
云う	ああ	株は
株は	云う	持ってて
持ってて	株は	ないよ
損は		ないよ
ないよ	持ってて,損は	高くなるばかりだから」
年々		高くなるばかりだから」
高くなるばかりだから」	しかし,冗談は,冗談として,ないよ,年々	高くなるばかりだから」
「そうだ		うち
仮令		持ってる
半株だって		持ってる
千年も		持ってる
持ってる	仮令,半株だって,千年も	うち
うち	「そうだ,持ってる	建つからな
にゃ倉が		建つからな
三つくらい		建つからな
建つからな	うち,にゃ倉が,三つくらい	建つからな
君も		才子だが
僕も		才子だが
その辺に		ない
ぬかりは		ない
ない	その辺に,ぬかりは	当世の
当世の	ない	才子だが
才子だが	君も,僕も,当世の	ものだ
そこへ		行くと
行くと	そこへ	ものだ
苦沙弥などは		ものだ
憐れな		ものだ
ものだ	才子だが,行くと,苦沙弥などは,憐れな	ものだ
株と		云えば
云えば	株と	考えているんだから」と
大根の		兄弟分くらいに
兄弟分くらいに	大根の	考えているんだから」と
考えているんだから」と	云えば,兄弟分くらいに	出る
また		出る
羊羹を		つまんで
つまんで	羊羹を	見ると
主人の		方を
方を	主人の	見ると
見ると	つまんで,方を	出る
主人も		伝染して
迷亭の		食い気が
食い気が	迷亭の	伝染して
伝染して	主人も,食い気が	出る
自ずから		出る
菓子皿の		方へ
方へ	菓子皿の	出る
手が		出る
出る	考えているんだから」と,また,見ると,伝染して,自ずから,方へ,手が	出る
世の中では		有している
万事積極的の		ものが
ものが	万事積極的の	有している
人から		有している
真似ら		有している
るる		有している
権利を		有している
有している	世の中では,ものが,人から,真似ら,るる,権利を	有している
「株などは		構わんが
どうでも		構わんが
構わんが	「株などは,どうでも	乗らしてやりたかった」と
僕は		いいから
曾呂崎に		一度で
一度で	曾呂崎に	いいから
いいから	僕は,一度で	乗らしてやりたかった」と
電車へ		乗らしてやりたかった」と
乗らしてやりたかった」と	構わんが,いいから,電車へ	眺める
主人は		眺める
喰い欠けた		羊羹の
羊羹の	喰い欠けた	歯痕を
歯痕を	羊羹の	眺める
撫然として		眺める
眺める	乗らしてやりたかった」と,主人は,歯痕を,撫然として	眺める
「曾呂崎が		乗ったら
電車へ		乗ったら
乗ったら	「曾呂崎が,電車へ	行ってしまうは
乗る		たんびに
たんびに	乗る	行ってしまうは
品川まで		行ってしまうは
行ってしまうは	乗ったら,たんびに,品川まで	いい」
それより		無事で
やっぱり		彫り付けられてる
天然居士で		彫り付けられてる
沢庵石へ		彫り付けられてる
彫り付けられてる	やっぱり,天然居士で,沢庵石へ	方が
方が	彫り付けられてる	無事で
無事で	それより,方が	いい」
いい」	行ってしまうは,無事で	いい」
「曾呂崎と		云えば
云えば	「曾呂崎と	死んだそうだな
死んだそうだな	云えば	死んだそうだな
気の毒だねえ		男だったが
いい		頭の
頭の	いい	男だったが
男だったが	気の毒だねえ,頭の	した」と
惜しい		事を
事を	惜しい	した」と
した」と	男だったが,事を	云うと
鈴木君が		云うと
云うと	した」と,鈴木君が	引き受けて
迷亭は		引き受けて
直ちに		引き受けて
引き受けて	云うと,迷亭は,直ちに	引き受けて
「頭は		善かったが
善かったが	「頭は	下手だったぜ
飯を		焚く
焚く	飯を	事は
事は	焚く	下手だったぜ
一番		下手だったぜ
下手だったぜ	善かったが,事は,一番	下手だったぜ
曾呂崎の		当番の
当番の	曾呂崎の	時には
時には	当番の	凌いでいた」
僕あいつでも		して
外出を		して
して	僕あいつでも,外出を	凌いでいた」
蕎麦で		凌いでいた」
凌いでいた」	時には,して,蕎麦で	凌いでいた」
「ほんとに		焚いた
曾呂崎の		焚いた
焚いた	「ほんとに,曾呂崎の	飯は
飯は	焚いた	弱った
焦げくさくって		あって
心が		あって
あって	焦げくさくって,心が	弱った
僕も		弱った
弱った	飯は,あって,僕も	弱った
御負けに		食わせるんだから
御菜に		食わせるんだから
必ず		食わせるんだから
豆腐をなまで		食わせるんだから
食わせるんだから	御負けに,御菜に,必ず,豆腐をなまで	食われやせん」と
冷たくて		食われやせん」と
食われやせん」と	食わせるんだから,冷たくて	喚び起す
鈴木君も		喚び起す
十年前の		不平を
不平を	十年前の	喚び起す
記憶の		底から
底から	記憶の	喚び起す
喚び起す	食われやせん」と,鈴木君も,不平を,底から	喚び起す
「苦沙弥は		出たが
あの		時代から
時代から	あの	出たが
曾呂崎の		親友で
親友で	曾呂崎の	出たが
毎晩いっしょに		出たが
汁粉を		食いに
食いに	汁粉を	出たが
出たが	「苦沙弥は,時代から,親友で,毎晩いっしょに,食いに	苦しんでいるんだ
その		祟りで
祟りで	その	なって
今じゃ		なって
慢性胃弱に		なって
なって	祟りで,今じゃ,慢性胃弱に	苦しんでいるんだ
苦しんでいるんだ	出たが,なって	苦しんでいるんだ
実を		云うと
云うと	実を	食ってるから
苦沙弥の		方が
方が	苦沙弥の	食ってるから
汁粉の		数を
数を	汁粉の	食ってるから
余計		食ってるから
食ってるから	云うと,方が,数を,余計	い訳なんだ」
曾呂崎より		先へ
先へ	曾呂崎より	死んで
死んで	先へ	い訳なんだ」
宜		い訳なんだ」
い訳なんだ」	食ってるから,死んで,宜	い訳なんだ」
「そんな		論理が
論理が	「そんな	ある
どこの		国に
国に	どこの	ある
ある	論理が,国に	ものか
ものか	ある	ものか
俺の		汁粉より
汁粉より	俺の	号して
君は		号して
運動と		号して
号して	汁粉より,君は,運動と	出て
毎晩		持って
竹刀を		持って
持って	毎晩,竹刀を	出て
裏の		卵塔婆へ
卵塔婆へ	裏の	出て
出て	号して,持って,卵塔婆へ	叩いてる
石塔を		叩いてる
叩いてる	出て,石塔を	ところを
ところを	叩いてる	見つかって
坊主に		見つかって
見つかって	ところを,坊主に	食ったじゃないか」と
剣突を		食ったじゃないか」と
食ったじゃないか」と	見つかって,剣突を	なって
主人も		負けぬ
負けぬ	主人も	気に
気に	負けぬ	なって
なって	食ったじゃないか」と,気に	曝く
迷亭の		旧悪を
旧悪を	迷亭の	曝く
曝く	なって,旧悪を	曝く
「アハハハそうそう坊主が		叩いては
仏様の		頭を
頭を	仏様の	叩いては
叩いては	「アハハハそうそう坊主が,頭を	なるから
安眠の		妨害に
妨害に	安眠の	なるから
なるから	叩いては,妨害に	よしてくれって
よしてくれって	なるから	言ったっけ
言ったっけ	よしてくれって	言ったっけ
しかし		手暴だぜ
僕のは		竹刀だが
竹刀だが	僕のは	手暴だぜ
この		鈴木将軍のは
鈴木将軍のは	この	手暴だぜ
手暴だぜ	しかし,竹刀だが,鈴木将軍のは	手暴だぜ
石塔と		相撲を
相撲を	石塔と	とって
とって	相撲を	転がしてしまったんだから」
大小		三個ばかり
三個ばかり	大小	転がしてしまったんだから」
転がしてしまったんだから」	とって,三個ばかり	転がしてしまったんだから」
「あの		時の
時の	「あの	坊主の
坊主の	時の	怒り方は
怒り方は	坊主の	烈しかった
実に		烈しかった
烈しかった	怒り方は,実に	烈しかった
是非元のように		起せと
起せと	是非元のように	云うから
云うから	起せと	傭うまで
人足を		傭うまで
傭うまで	云うから,人足を	待ってくれと
待ってくれと	傭うまで	云ったら
云ったら	待ってくれと	起さなくては
人足じゃ		表する
いかん懺悔の		意を
意を	いかん懺悔の	表する
表する	人足じゃ,意を	ために
ために	表する	起さなくては
あなたが		起さなくては
自身で		起さなくては
起さなくては	云ったら,ために,あなたが,自身で	背くと
仏の		意に
意に	仏の	背くと
背くと	起さなくては,意に	云うんだからね」
云うんだからね」	背くと	云うんだからね」
「その		時の
時の	「その	君の
君の	時の	風采は
風采は	君の	なかったぜ
なかったぜ	風采は	唸って……」
金巾の		しゃつに
しゃつに	金巾の	唸って……」
越中褌で		唸って……」
雨上りの		水溜りの
水溜りの	雨上りの	中で
中で	水溜りの	唸って……」
うんうん		唸って……」
唸って……」	なかったぜ,しゃつに,越中褌で,中で,うんうん	唸って……」
「それを		すました
君が		すました
すました	「それを,君が	顔で
顔で	すました	写生するんだから
写生するんだから	顔で	苛い
苛い	写生するんだから	苛い
僕は		男だが
あまり		立てた
腹を		立てた
立てた	あまり,腹を	事の
事の	立てた	ない
ない	事の	男だが
男だが	僕は,ない	思ったよ
あの		時ばかりは
時ばかりは	あの	失敬だと
失敬だと	時ばかりは	思ったよ
心から		思ったよ
思ったよ	男だが,失敬だと,心から	思ったよ
あの		時の
時の	あの	君の
君の	時の	言草を
言草を	君の	覚えているが
まだ		覚えているが
覚えているが	言草を,まだ	知ってるか」
君は		知ってるか」
知ってるか」	覚えているが,君は	知ってるか」
「十年前の		言草なんか
言草なんか	「十年前の	覚えている
誰が		覚えている
覚えている	言草なんか,誰が	ものかしかし
ものかしかし	覚えている	彫ってあったのだけは
あの石塔に		彫ってあったのだけは
帰泉院殿		黄鶴大居士安永五年辰正月と
黄鶴大居士安永五年辰正月と	帰泉院殿	彫ってあったのだけは
彫ってあったのだけは	ものかしかし,あの石塔に,黄鶴大居士安永五年辰正月と	記憶している
いまだに		記憶している
記憶している	彫ってあったのだけは,いまだに	記憶している
あの		石塔は
石塔は	あの	出来ていたよ
古雅に		出来ていたよ
出来ていたよ	石塔は,古雅に	出来ていたよ
引き越す		時に
時に	引き越す	盗んで行きたかった
盗んで行きたかった	時に	くらいだ
くらいだ	盗んで行きたかった	くらいだ
実に		叶って
美学上の		原理に
原理に	美学上の	叶って
叶って	実に,原理に	石塔だった」と
ゴシック趣味な		石塔だった」と
石塔だった」と	叶って,ゴシック趣味な	振り廻す
迷亭は		振り廻す
また		好い加減な
好い加減な	また	美学を
美学を	好い加減な	振り廻す
振り廻す	石塔だった」と,迷亭は,美学を	振り廻す
「そりゃ		いいが
いいが	「そりゃ	言草がさ
君の		言草がさ
言草がさ	いいが,君の	言草がさ
こうだぜ——		専攻するつもりだから
吾輩は		専攻するつもりだから
美学を		専攻するつもりだから
専攻するつもりだから	こうだぜ——,吾輩は,美学を	可哀相だのと
天地間の		面白い
面白い	天地間の	出来事は
出来事は	面白い	可哀相だのと
なるべく		写生しておいて
写生しておいて	なるべく	供さなければならん
将来の		参考に
参考に	将来の	供さなければならん
供さなければならん	写生しておいて,参考に	可哀相だのと
気の毒だの		可哀相だのと
可哀相だのと	専攻するつもりだから,出来事は,供さなければならん,気の毒だの	云う
云う	可哀相だのと	私情は
私情は	云う	ところでないと
学問に		すべき
忠実なる		吾輩ごとき
吾輩ごとき	忠実なる	ものの
ものの	吾輩ごとき	口に
口に	ものの	すべき
すべき	学問に,口に	ところでないと
ところでないと	私情は,すべき	云うのだろう
平気で		云うのだろう
云うのだろう	ところでないと,平気で	云うのだろう
僕も		思ったから
あんまりな		男だと
不人情な		男だと
男だと	あんまりな,不人情な	思ったから
思ったから	僕も,男だと	引き裂いてしまった」
泥だらけの		手で
手で	泥だらけの	引き裂いてしまった」
君の		写生帖を
写生帖を	君の	引き裂いてしまった」
引き裂いてしまった」	思ったから,手で,写生帖を	引き裂いてしまった」
「僕の		画才が
有望な		画才が
画才が	「僕の,有望な	頓挫して
頓挫して	画才が	振わなくなったのも
一向		振わなくなったのも
振わなくなったのも	頓挫して,一向	時からだ
全く		時からだ
あの		時からだ
時からだ	振わなくなったのも,全く,あの	時からだ
君に		折られたのだね
機鋒を		折られたのだね
折られたのだね	君に,機鋒を	折られたのだね
僕は		ある」
君に		ある」
恨が		ある」
ある」	僕は,君に,恨が	ある」
「馬鹿にしちゃいけない		「馬鹿にしちゃいけない
こっちが		恨めしいくらいだ」
恨めしいくらいだ」	こっちが	恨めしいくらいだ」
「迷亭は		法螺吹だったな」と
あの		時分から
時分から	あの	法螺吹だったな」と
法螺吹だったな」と	「迷亭は,時分から	割り込んで来る
主人は		割り込んで来る
羊羹を		食い
食い	羊羹を	割り込んで来る
了って		割り込んで来る
